share_jump_screen,window,start_year,end_year,aggregation,n_countries,employees_0_thousands,employees_1_thousands,mean_wage_0_ppp_2021,mean_wage_1_ppp_2021,change_ppp_2021,education_component_ppp_2021,within_wage_component_ppp_2021,country_composition_component_ppp_2021,residual_ppp_2021,percent_change,annualized_percent_change,education_contribution_percent_initial,within_wage_contribution_percent_initial,country_composition_contribution_percent_initial
baseline_10pp,2010-2019,2010,2019,fixed_employment_weights,9,193991.79200000002,235800.61499999996,3217.132076847754,3464.1216932342113,246.98961638645733,119.18264215431832,127.80697423213823,0.0,7.815970093361102e-13,7.677322860442381,0.8252624216332771,3.7046238484276706,3.972699012014685,0.0
baseline_10pp,2010-2019,2010,2019,equal_country_weights,9,193991.79200000002,235800.61499999996,1521.3878870971798,1656.3541698122888,134.96628271510895,79.83279598528554,55.13348672982329,0.0,1.1368683772161603e-13,8.871260502318425,0.948872427901204,5.247366346369902,3.623894155948515,0.0
baseline_10pp,2010-2019,2010,2019,changing_employment_weights,9,193991.79200000002,235800.61499999996,3299.3549303462437,3393.6845754004617,94.32964505421796,119.3880955175485,127.9024768888273,-152.9609273521576,-2.5579538487363607e-13,2.8590329638866327,0.31370494771718604,3.6185284104920346,3.8765904120356294,-4.636085858641024
baseline_10pp,2015-2019,2015,2019,fixed_employment_weights,17,327690.837,352443.48,2550.169312441337,2707.5355358714323,157.3662234300955,44.56932381969924,112.79689961039617,0.0,8.526512829121202e-14,6.170814724432752,1.5082375871966924,1.747700578242469,4.42311414619028,0.0
baseline_10pp,2015-2019,2015,2019,equal_country_weights,17,327690.837,352443.48,1798.0161450641917,1928.2656638256735,130.2495187614818,30.142222909118146,100.10729585236335,0.0,2.984279490192421e-13,7.244068364960744,1.7638010424425588,1.6764155868045347,5.567652778156193,0.0
baseline_10pp,2015-2019,2015,2019,changing_employment_weights,17,327690.837,352443.48,2564.8092272101835,2693.4444822669407,128.63525505675716,44.581086908546844,112.80323970636456,-28.749071558153975,-2.6645352591003757e-13,5.015392711943625,1.2309331472856178,1.738183348515124,4.398114234369933,-1.1209048709414213
baseline_10pp,2019-2023,2019,2023,fixed_employment_weights,15,256787.567,283447.59300000005,1239.9051119328146,1280.9505384050567,41.04542647224207,29.779053736286016,11.266372735955787,0.0,2.6645352591003757e-13,3.3103683561929014,0.817512441961199,2.401720377607381,0.908647978585499,0.0
baseline_10pp,2019-2023,2019,2023,equal_country_weights,15,256787.567,283447.59300000005,1688.42103330262,1549.492680411329,-138.92835289129084,21.270289298091456,-160.19864218938267,0.0,3.694822225952521e-13,-8.228300296611526,-2.123778788389097,1.2597740065157748,-9.488074303127322,0.0
baseline_10pp,2019-2023,2019,2023,changing_employment_weights,15,256787.567,283447.59300000005,1245.6010087004695,1276.8492461766102,31.24823747614073,29.78774540187742,11.202714442564279,-9.742222368300856,-1.1191048088221578e-13,2.508687553869428,0.6213566012279959,2.3914355555118614,0.8993822551775248,-0.782130256819949
